#Ensembl.ID	Symbol
ENSGALG00000035941	ENSGALG00000035941
ENSGALG00000030036	ENSGALG00000030036
ENSGALG00000029431	ENSGALG00000029431
ENSGALG00000031578	CSMD3
ENSGALG00000044971	ENSGALG00000044971
ENSGALG00000031700	TRPS1
ENSGALG00000040522	EIF3H
ENSGALG00000032400	UTP23
ENSGALG00000029523	RAD21
ENSGALG00000034377	SLC30A8
ENSGALG00000030862	MED30
ENSGALG00000039013	EXT1
ENSGALG00000028746	MIR1467
ENSGALG00000029664	SAMD12
ENSGALG00000043167	TNFRSF11B
ENSGALG00000033144	COLEC10
ENSGALG00000040768	MAL2
ENSGALG00000038364	NOV
ENSGALG00000043552	ENSGALG00000043552
ENSGALG00000032746	ENPP2
ENSGALG00000043193	TAF2
ENSGALG00000043799	DSCC1
ENSGALG00000043787	DEPDC6
ENSGALG00000037675	COL14A1
ENSGALG00000025833	ENSGALG00000025833
ENSGALG00000041863	MRPL13
ENSGALG00000031524	MTBP
ENSGALG00000034528	SNTB1
ENSGALG00000025469	MIR1457
ENSGALG00000029596	HAS2
ENSGALG00000045207	ENSGALG00000045207
ENSGALG00000043827	ZHX2
ENSGALG00000027485	ENSGALG00000027485
ENSGALG00000033950	DERL1
ENSGALG00000030460	TBC1D31
ENSGALG00000041748	FAM83A
ENSGALG00000039590	C2H8ORF76
ENSGALG00000034999	ZHX1
ENSGALG00000030059	WDYHV1
ENSGALG00000034348	ATAD2
ENSGALG00000041202	FBXO32
ENSGALG00000038946	KLHL38
ENSGALG00000036418	ANXA13
ENSGALG00000035478	FAM91A1
ENSGALG00000041158	ENSGALG00000041158
ENSGALG00000033783	FER1L6
ENSGALG00000037371	TMEM65
ENSGALG00000032734	RNF139
ENSGALG00000041072	TATDN1
ENSGALG00000042242	NDUFB9
ENSGALG00000035210	ENSGALG00000035210
ENSGALG00000041969	MTSS1
ENSGALG00000036915	SQLE
ENSGALG00000032732	WASHC5
ENSGALG00000043439	NSMCE2
ENSGALG00000036456	TRIB1
ENSGALG00000032651	ENSGALG00000032651
ENSGALG00000039495	ENSGALG00000039495
ENSGALG00000041233	FAM84B
ENSGALG00000044679	ENSGALG00000044679
ENSGALG00000041572	ENSGALG00000041572
ENSGALG00000033631	MYC
ENSGALG00000033453	LOC100858809
ENSGALG00000036490	FAM49B
ENSGALG00000037618	ASAP1
ENSGALG00000030251	ADCY8
ENSGALG00000025407	U6
ENSGALG00000039533	EFR3A
ENSGALG00000030128	OC90
ENSGALG00000039224	HHLA1
ENSGALG00000037626	KCNQ3
ENSGALG00000042548	LRRC6
ENSGALG00000044996	TMEM71
ENSGALG00000033205	PHF20L1
ENSGALG00000039509	TG
ENSGALG00000039264	SLA
ENSGALG00000030115	WISP1
ENSGALG00000035397	NDRG1
ENSGALG00000037773	ST3GAL1
ENSGALG00000037698	ZFAT
ENSGALG00000018291	MIR30B
ENSGALG00000018290	MIR30D
ENSGALG00000031519	KHDRBS3
ENSGALG00000033438	ENSGALG00000033438
ENSGALG00000039831	FAM135B
ENSGALG00000043760	LOC428383
ENSGALG00000038022	COL22A1
ENSGALG00000027623	ENSGALG00000027623
ENSGALG00000037285	KCNK9
ENSGALG00000032103	ENSGALG00000032103
ENSGALG00000042766	TRAPPC9
ENSGALG00000040823	CHRAC1
ENSGALG00000027760	MIR6572
ENSGALG00000040957	AGO2
ENSGALG00000030878	RPLP1
ENSGALG00000031741	PTK2
ENSGALG00000025500	MIR1770
ENSGALG00000031380	DENND3
ENSGALG00000034971	SLC45A4
ENSGALG00000045276	ENSGALG00000045276
ENSGALG00000041730	GPR20
ENSGALG00000040969	PTP4A3
ENSGALG00000045966	ENSGALG00000045966
ENSGALG00000037014	TSNARE1
ENSGALG00000033960	ADGRB1
ENSGALG00000025607	7SK
ENSGALG00000042494	ENSGALG00000042494
ENSGALG00000016154	ARC
ENSGALG00000039787	ENSGALG00000039787
ENSGALG00000045875	PSCA
ENSGALG00000046632	LOC101747868
ENSGALG00000035166	LYPD2
ENSGALG00000041621	LY6E
ENSGALG00000045170	LOC101747995
ENSGALG00000043582	LY6CLEL
ENSGALG00000039585	LY6EL
ENSGALG00000029572	TOP1MT
ENSGALG00000034337	RHPN1
ENSGALG00000026264	MAFA
ENSGALG00000043265	ZC3H3
ENSGALG00000036085	LOC776273
ENSGALG00000046235	LOC420294
ENSGALG00000038175	NAPRT
ENSGALG00000040098	EEF1D
ENSGALG00000036792	TIGD5
ENSGALG00000033828	PYCRL
ENSGALG00000031525	TSTA3
ENSGALG00000033622	LOC107052821
ENSGALG00000042530	ENSGALG00000042530
ENSGALG00000044588	ENSGALG00000044588
ENSGALG00000029483	LOC425781
ENSGALG00000039835	LOC100857710
ENSGALG00000030693	LOC100859039
ENSGALG00000036144	LOC107052820
ENSGALG00000046213	LOC100857348
ENSGALG00000044775	ENSGALG00000044775
ENSGALG00000032738	ENSGALG00000032738
ENSGALG00000041367	LOC107052806
ENSGALG00000031081	LOC107052817
ENSGALG00000039398	ENSGALG00000039398
ENSGALG00000039805	LOC107052814
ENSGALG00000036468	LOC107052811
ENSGALG00000045336	LOC100857698
ENSGALG00000036695	LOC107052805
ENSGALG00000037085	LOC100857940
ENSGALG00000035744	LOC107052812
ENSGALG00000028120	LOC107052810
ENSGALG00000039401	LOC107052809
ENSGALG00000040457	LOC420291
ENSGALG00000033866	LOC107052813
ENSGALG00000041856	LOC107052815
ENSGALG00000035216	FK1L
ENSGALG00000042271	ENSGALG00000042271
ENSGALG00000036581	LOC107052803
ENSGALG00000038784	LOC100857382
ENSGALG00000036414	LOC107052818
ENSGALG00000029325	LOC107052816
ENSGALG00000030191	LOC107052804
ENSGALG00000034333	LOC107052808
ENSGALG00000039346	ARHGAP39
ENSGALG00000029279	MAPK15
ENSGALG00000033118	FAM83H
ENSGALG00000033626	ENSGALG00000033626
ENSGALG00000032790	SCRIB
ENSGALG00000039901	PUF60
ENSGALG00000029760	NRBP2
ENSGALG00000034392	ENSGALG00000034392
ENSGALG00000043138	ENSGALG00000043138
ENSGALG00000043420	ENSGALG00000043420
ENSGALG00000034110	ENSGALG00000034110
ENSGALG00000036465	ENSGALG00000036465
ENSGALG00000030963	ENSGALG00000030963
ENSGALG00000045460	ENSGALG00000045460
ENSGALG00000042447	ENSGALG00000042447
ENSGALG00000037843	ENSGALG00000037843
ENSGALG00000036790	RPS27A
ENSGALG00000031265	MTIF2
ENSGALG00000034854	PRORSD1P
ENSGALG00000043587	CCDC88A
ENSGALG00000041519	ENSGALG00000041519
ENSGALG00000037504	CFAP36
ENSGALG00000030810	PPP4R3B
ENSGALG00000043545	PNPT1
ENSGALG00000037901	EFEMP1
ENSGALG00000031667	ENSGALG00000031667
ENSGALG00000032423	MIR217
ENSGALG00000037915	MIR216A
ENSGALG00000036291	MIR216B
ENSGALG00000029636	ENSGALG00000029636
ENSGALG00000043080	CCDC85A
ENSGALG00000031876	ENSGALG00000031876
ENSGALG00000043337	ENSGALG00000043337
ENSGALG00000036398	ENSGALG00000036398
ENSGALG00000028432	MIR6583
ENSGALG00000032770	VRK2
ENSGALG00000030022	FANCL
ENSGALG00000040223	MIR7463
ENSGALG00000027797	ceN69
ENSGALG00000035917	ENSGALG00000035917
ENSGALG00000037572	ENSGALG00000037572
ENSGALG00000028930	uc_338
ENSGALG00000034048	BCL11A
ENSGALG00000007853	PAPOLG
ENSGALG00000007845	REL
ENSGALG00000007835	PUS10
ENSGALG00000007832	PEX13
ENSGALG00000007825	KIAA1841
ENSGALG00000023934	LOC421195
ENSGALG00000004483	AHSA2
ENSGALG00000004455	USP34
ENSGALG00000043170	ENSGALG00000043170
ENSGALG00000029476	XPO1
ENSGALG00000038549	ENSGALG00000038549
ENSGALG00000037957	ENSGALG00000037957
ENSGALG00000031949	ENSGALG00000031949
ENSGALG00000038727	ENSGALG00000038727
ENSGALG00000029261	RTN4
ENSGALG00000008139	EML6
ENSGALG00000036640	ENSGALG00000036640
ENSGALG00000040535	ENSGALG00000040535
ENSGALG00000029512	SPTBN1
ENSGALG00000027632	ACYP2
ENSGALG00000008163	PSME4
ENSGALG00000008165	GPR75
ENSGALG00000008166	TLR15
ENSGALG00000008172	ERLEC1
ENSGALG00000008176	ASB3
ENSGALG00000008182	CHAC2
ENSGALG00000023882	MALL
ENSGALG00000008195	NPHP1
ENSGALG00000008198	TPCN3
ENSGALG00000008233	BUB1
ENSGALG00000008254	ANAPC1
ENSGALG00000008257	MERTK
ENSGALG00000046358	FBLN7
ENSGALG00000008269	ZC3H6
ENSGALG00000044231	ENSGALG00000044231
ENSGALG00000008313	NAPB
ENSGALG00000008350	GZF1
ENSGALG00000008359	CD93
ENSGALG00000044442	THBD
ENSGALG00000008362	SSTR4
ENSGALG00000045765	ENSGALG00000045765
ENSGALG00000030889	FOXA2
ENSGALG00000042376	ENSGALG00000042376
ENSGALG00000039040	PAX1
ENSGALG00000042567	ENSGALG00000042567
ENSGALG00000036869	NKX2-2
ENSGALG00000035835	NKX2-4
ENSGALG00000008372	XRN2
ENSGALG00000008386	KIZ
ENSGALG00000042557	LOC421238
ENSGALG00000044730	ENSGALG00000044730
ENSGALG00000032964	ENSGALG00000032964
ENSGALG00000025266	MIR1740
ENSGALG00000041287	ENSGALG00000041287
ENSGALG00000008416	CFAP61
ENSGALG00000008429	CRNKL1
ENSGALG00000043441	ENSGALG00000043441
ENSGALG00000030566	ENSGALG00000030566
ENSGALG00000008445	SLC24A3
ENSGALG00000030771	ENSGALG00000030771
ENSGALG00000042483	ENSGALG00000042483
ENSGALG00000008457	RIN2
ENSGALG00000008508	PYGB
ENSGALG00000008525	ABHD12
ENSGALG00000046071	ENSGALG00000046071
ENSGALG00000040005	PPP2R5D
ENSGALG00000033894	MEA1
ENSGALG00000008536	KLHDC3
ENSGALG00000041074	ENSGALG00000041074
ENSGALG00000028056	RRP36
ENSGALG00000035063	ENSGALG00000035063
ENSGALG00000008567	PACS1
ENSGALG00000033567	ENSGALG00000033567
ENSGALG00000044200	ENSGALG00000044200
ENSGALG00000008597	MRPL2
ENSGALG00000030384	KLC4
ENSGALG00000035047	LOC107052850
ENSGALG00000008609	PTK7
ENSGALG00000032029	SRF
ENSGALG00000038017	MIR6542
ENSGALG00000038972	ENSGALG00000038972
ENSGALG00000008701	XDH
ENSGALG00000034768	ESF1
ENSGALG00000030498	ENSGALG00000030498
ENSGALG00000029333	ENSGALG00000029333
ENSGALG00000035627	ENSGALG00000035627
ENSGALG00000023773	ENSGALG00000023773
ENSGALG00000008716	FLRT3
ENSGALG00000017921	U2
ENSGALG00000037200	ENSGALG00000037200
ENSGALG00000038345	ENSGALG00000038345
ENSGALG00000008725	KIF16B
ENSGALG00000026999	SNRPB2
ENSGALG00000008732	OTOR
ENSGALG00000035400	ENSGALG00000035400
ENSGALG00000009107	NRXN1
ENSGALG00000033642	ENSGALG00000033642
ENSGALG00000034941	ENSGALG00000034941
ENSGALG00000017922	U6
ENSGALG00000009100	FSHR
ENSGALG00000032863	ENSGALG00000032863
ENSGALG00000009095	LHCGR
ENSGALG00000026747	GTF2A1L
ENSGALG00000009092	STON1
ENSGALG00000009086	EHD3
ENSGALG00000009069	CAPN14
ENSGALG00000009078	GALNT14
ENSGALG00000025299	MIR1792
ENSGALG00000020084	CAPN13
ENSGALG00000009056	LCLAT1
ENSGALG00000044523	ENSGALG00000044523
ENSGALG00000009052	LBH
ENSGALG00000009047	YPEL5
ENSGALG00000009041	ANKRD9L
ENSGALG00000038432	ENSGALG00000038432
ENSGALG00000009034	ALK
ENSGALG00000009024	CLIP4
ENSGALG00000009007	C2orf71
ENSGALG00000008998	FAM179A
ENSGALG00000032529	WDR43
ENSGALG00000027915	SNORD53_SNORD92
ENSGALG00000028735	SNORD53_SNORD92
ENSGALG00000027994	SNORD53_SNORD92
ENSGALG00000027343	SNORD53_SNORD92
ENSGALG00000008979	TRMT61B
ENSGALG00000017392	SPDYA
ENSGALG00000008969	EPCAM
ENSGALG00000008962	MSH2
ENSGALG00000008960	KCNK12
ENSGALG00000008957	MSH6
ENSGALG00000008944	FBXO11
ENSGALG00000040944	ENSGALG00000040944
ENSGALG00000008942	FOXN2
ENSGALG00000008937	PPP1R21
ENSGALG00000008931	COMMD1
ENSGALG00000008930	B3GNT2
ENSGALG00000044308	ENSGALG00000044308
ENSGALG00000026491	TMEM17
ENSGALG00000042897	ENSGALG00000042897
ENSGALG00000033553	ENSGALG00000033553
ENSGALG00000040348	EHBP1
ENSGALG00000030809	ENSGALG00000030809
ENSGALG00000028817	OTX1
ENSGALG00000008866	WDPCP
ENSGALG00000008858	MDH1
ENSGALG00000008855	UGP2
ENSGALG00000008847	VPS54
ENSGALG00000008837	PELI1
ENSGALG00000028579	ENSGALG00000028579
ENSGALG00000045390	ENSGALG00000045390
ENSGALG00000027096	LGALSL
ENSGALG00000008828	AFTPH
ENSGALG00000026298	SERTAD2
ENSGALG00000041689	ENSGALG00000041689
ENSGALG00000008811	SLC1A4
ENSGALG00000008787	CEP68
ENSGALG00000031582	RAB1B
ENSGALG00000008779	ACTR2
ENSGALG00000008778	SPRED2
ENSGALG00000027518	MIR6711
ENSGALG00000031638	ENSGALG00000031638
ENSGALG00000041626	MEIS1
ENSGALG00000027922	ETAA1
ENSGALG00000008765	C1D
ENSGALG00000008760	WDR92
ENSGALG00000009093	PNO1
ENSGALG00000023648	PPP3R1
ENSGALG00000008757	CNRIP1
ENSGALG00000008756	PLEK
ENSGALG00000008753	FBXO48
ENSGALG00000008745	APLF
ENSGALG00000008741	PROKR2
ENSGALG00000008735	BFSP1
ENSGALG00000008734	PCSK2
ENSGALG00000009158	CDC42BPA
ENSGALG00000009082	COQ8A
ENSGALG00000009073	PSEN2
ENSGALG00000028126	MIR6631
ENSGALG00000009068	ITPKB
ENSGALG00000020729	NDUFAF5
ENSGALG00000009057	TASP1
ENSGALG00000009042	ISM1
ENSGALG00000009037	SPTLC3
ENSGALG00000027833	ENSGALG00000027833
ENSGALG00000009028	BTBD3
ENSGALG00000025549	MIR1641
ENSGALG00000009020	JAG1
ENSGALG00000009016	SLX4IP
ENSGALG00000009013	MKKS
ENSGALG00000009003	SNAP25
ENSGALG00000008996	ANKEF1
ENSGALG00000023601	BDH1
ENSGALG00000008947	PAK5
ENSGALG00000008918	LAMP5
ENSGALG00000008907	PLCB4
ENSGALG00000008875	PLCB1
ENSGALG00000034720	ENSGALG00000034720
ENSGALG00000040513	ENSGALG00000040513
ENSGALG00000028587	TMX4
ENSGALG00000008845	HAO1
ENSGALG00000025215	MIR1756B
ENSGALG00000029301	BMP2
ENSGALG00000008827	FERMT1
ENSGALG00000008815	LRRN4
ENSGALG00000008812	CCT4
ENSGALG00000008810	FAM161A
ENSGALG00000008808	DTD1
ENSGALG00000033140	ENSGALG00000033140
ENSGALG00000008793	SEC23B
ENSGALG00000008749	POLR3F
ENSGALG00000008731	DZANK1
ENSGALG00000008713	BIRC5
ENSGALG00000008707	KAT14
ENSGALG00000008702	OVOL2
ENSGALG00000008698	MGME1
ENSGALG00000008691	SNX5
ENSGALG00000008676	RRBP1
ENSGALG00000008667	DSTN
ENSGALG00000038083	ENSGALG00000038083
ENSGALG00000028520	CST3
ENSGALG00000029121	MIR3526
ENSGALG00000039587	SYNDIG1
ENSGALG00000008660	CST7
ENSGALG00000008651	APMAP
ENSGALG00000008632	ACSS1
ENSGALG00000008627	TTBK1
ENSGALG00000001661	SLC22A7
ENSGALG00000008614	TTL
ENSGALG00000032273	POLR1B
ENSGALG00000045228	PTCRA
ENSGALG00000028471	CNPY3
ENSGALG00000043290	GNMT
ENSGALG00000045514	PEX6
ENSGALG00000037576	VSX1
ENSGALG00000038070	ENSGALG00000038070
ENSGALG00000008563	ENTPD6
ENSGALG00000008552	MAL
ENSGALG00000008550	MRPS5
ENSGALG00000008544	SLC8A1
ENSGALG00000027071	MIR6563
ENSGALG00000008538	GINS1
ENSGALG00000023506	NINL
ENSGALG00000008530	EIF4A3
ENSGALG00000037289	ATL2
ENSGALG00000008504	HNRNPLL
ENSGALG00000013828	GALM
ENSGALG00000038528	SRSF7L
ENSGALG00000013821	GEMIN6
ENSGALG00000033120	SRSF7
ENSGALG00000041558	DHX57
ENSGALG00000040307	MORN2
ENSGALG00000013221	ARHGEF33
ENSGALG00000039450	SOS1
ENSGALG00000039720	MAP4K3
ENSGALG00000009119	THUMPD2
ENSGALG00000009130	GPCPD1
ENSGALG00000037547	ENSGALG00000037547
ENSGALG00000046616	CHGB
ENSGALG00000041077	MIR7464
ENSGALG00000009169	TRMT6
ENSGALG00000009195	MCM8
ENSGALG00000009214	CRLS1
ENSGALG00000009219	C3H1orf95
ENSGALG00000009228	PARP1
ENSGALG00000009233	LIN9
ENSGALG00000027018	ENSGALG00000027018
ENSGALG00000033786	MIXL1
ENSGALG00000009246	ACBD3
ENSGALG00000020078	H3F3C
ENSGALG00000009253	SDE2
ENSGALG00000009256	LEFTY2
ENSGALG00000009275	TMEM63A
ENSGALG00000033547	ENSGALG00000033547
ENSGALG00000009291	EPHX1
ENSGALG00000026009	SRP9
ENSGALG00000009303	ENAH
ENSGALG00000009305	LBR
ENSGALG00000045078	DNAH14
ENSGALG00000009308	CNIH3
ENSGALG00000043081	WDR26
ENSGALG00000030269	CNIH4
ENSGALG00000009322	NVL
ENSGALG00000009330	DEGS1
ENSGALG00000039404	ENSGALG00000039404
ENSGALG00000009331	FBXO28
ENSGALG00000042816	TP53BP2
ENSGALG00000009360	CAPN2
ENSGALG00000009382	CAPN8
ENSGALG00000044833	ENSGALG00000044833
ENSGALG00000009388	SUSD4
ENSGALG00000031432	ENSGALG00000031432
ENSGALG00000009392	TLR5
ENSGALG00000034008	ENSGALG00000034008
ENSGALG00000042048	ENSGALG00000042048
ENSGALG00000009413	BROX
ENSGALG00000009426	AIDA
ENSGALG00000041034	MIA3
ENSGALG00000009441	TAF1A
ENSGALG00000045729	HHIPL2
ENSGALG00000009450	DUSP10
ENSGALG00000037257	HLX
ENSGALG00000009453	MARC1
ENSGALG00000009457	PFN3
ENSGALG00000034303	C3H1ORF115
ENSGALG00000009483	MARK1
ENSGALG00000009503	RAB3GAP2
ENSGALG00000009566	IARS2
ENSGALG00000018317	MIR194-1
ENSGALG00000018318	MIR215
ENSGALG00000009576	BPNT1
ENSGALG00000009598	EPRS
ENSGALG00000026727	SLC30A10
ENSGALG00000026385	LYPLAL1
ENSGALG00000009612	TGFB2
ENSGALG00000009615	RRP15
ENSGALG00000009616	SPATA17
ENSGALG00000009627	GPATCH2
ENSGALG00000009645	ESRRG
ENSGALG00000041996	ENSGALG00000041996
ENSGALG00000009652	USH2A
ENSGALG00000045563	ENSGALG00000045563
ENSGALG00000044419	ENSGALG00000044419
ENSGALG00000009678	KCTD3
ENSGALG00000009687	KCNK2
ENSGALG00000009690	CENPF
ENSGALG00000009784	PTPN14
ENSGALG00000009788	SMYD2
ENSGALG00000009791	PROX1
ENSGALG00000009796	RPS6KC1
ENSGALG00000009802	ANGEL2
ENSGALG00000020067	VASH2
ENSGALG00000009807	FLVCR1
ENSGALG00000009811	TATDN3
ENSGALG00000009814	NSL1
ENSGALG00000035516	BATF3
ENSGALG00000025887	ATF3
ENSGALG00000025222	MIR1649
ENSGALG00000009822	TMEM206
ENSGALG00000009821	NENF
ENSGALG00000009828	PPP2R5A
ENSGALG00000009837	DTL
ENSGALG00000009843	INTS7
ENSGALG00000009848	LPGAT1
ENSGALG00000032298	ENSGALG00000032298
ENSGALG00000009854	NEK2
ENSGALG00000037127	ENSGALG00000037127
ENSGALG00000009858	SLC30A1
ENSGALG00000026837	MIR6640
ENSGALG00000042313	ENSGALG00000042313
ENSGALG00000009861	RD3
ENSGALG00000045060	ENSGALG00000045060
ENSGALG00000009864	TRAF5
ENSGALG00000009871	RCOR3
ENSGALG00000009877	KCNH1
ENSGALG00000039561	ENSGALG00000039561
ENSGALG00000036077	ENSGALG00000036077
ENSGALG00000009881	HHAT
ENSGALG00000033145	ENSGALG00000033145
ENSGALG00000026359	SERTAD4
ENSGALG00000009884	SYT14
ENSGALG00000009887	DIEXF
ENSGALG00000009890	MRPS10
ENSGALG00000025513	MIR1598
ENSGALG00000009896	TRERF1
ENSGALG00000009906	UBR2
ENSGALG00000009909	PRPH2
ENSGALG00000044943	TBCC
ENSGALG00000009911	GLTSCR1L
ENSGALG00000045580	ENSGALG00000045580
ENSGALG00000042511	PKDCCB
ENSGALG00000009915	EML4
ENSGALG00000037996	COX7A2L
ENSGALG00000009919	KCNG3
ENSGALG00000046219	ENSGALG00000046219
ENSGALG00000009925	MTA3
ENSGALG00000009926	HAAO
ENSGALG00000039214	ENSGALG00000039214
ENSGALG00000042293	LOC101749926
ENSGALG00000033129	ZFP36L2
ENSGALG00000009932	THADA
ENSGALG00000009947	PLEKHH2
ENSGALG00000009954	DYNC2LI1
ENSGALG00000009955	ABCG5
ENSGALG00000009958	ABCG8
ENSGALG00000009967	LRPPRC
ENSGALG00000009969	ENSGALG00000009969
ENSGALG00000030691	PPM1B
ENSGALG00000009973	SLC3A1
ENSGALG00000009981	PREPL
ENSGALG00000035800	CAMKMT
ENSGALG00000041015	ENSGALG00000041015
ENSGALG00000028950	Six3os1_5
ENSGALG00000027749	Six3os1_7
ENSGALG00000032259	SIX3
ENSGALG00000023303	SIX2
ENSGALG00000036780	ENSGALG00000036780
ENSGALG00000031108	ENSGALG00000031108
ENSGALG00000009990	SRBD1
ENSGALG00000034313	ENSGALG00000034313
ENSGALG00000010000	PRKCE
ENSGALG00000010005	EPAS1
ENSGALG00000010010	RHOQ
ENSGALG00000020057	PIGF
ENSGALG00000010014	CRIPT
ENSGALG00000030539	ENSGALG00000030539
ENSGALG00000010016	SOCS5
ENSGALG00000010017	MCFD2
ENSGALG00000010020	TTC7A
ENSGALG00000010023	CALM2
ENSGALG00000010024	LOC421415
ENSGALG00000010026	PPP1CB
ENSGALG00000029862	ENSGALG00000029862
ENSGALG00000026739	MIR6580
ENSGALG00000010032	ENSGALG00000010032
ENSGALG00000032422	ENSGALG00000032422
ENSGALG00000010036	FOSL2
ENSGALG00000010039	BRE
ENSGALG00000010043	RBKS
ENSGALG00000041060	MRPL33
ENSGALG00000042797	LOC421419
ENSGALG00000010047	SLC4A1AP
ENSGALG00000010048	SUPT7L
ENSGALG00000010050	LRFN2
ENSGALG00000029553	ENSGALG00000029553
ENSGALG00000036544	ENSGALG00000036544
ENSGALG00000010051	MOCS1
ENSGALG00000039801	ENSGALG00000039801
ENSGALG00000035284	ENSGALG00000035284
ENSGALG00000010055	DAAM2
ENSGALG00000010057	KIF6
ENSGALG00000020049	KCNK16
ENSGALG00000010068	KCNK17
ENSGALG00000034077	KCNK5
ENSGALG00000039256	ENSGALG00000039256
ENSGALG00000028573	SAYSD1
ENSGALG00000010078	GLP1R
ENSGALG00000010116	DNAH8
ENSGALG00000010127	GLO1
ENSGALG00000010131	BTBD9
ENSGALG00000010134	ZFAND3
ENSGALG00000026515	uc_338
ENSGALG00000010145	MDGA1
ENSGALG00000044447	ENSGALG00000044447
ENSGALG00000010151	CCDC167
ENSGALG00000010149	CMTR1
ENSGALG00000023256	RNF8
ENSGALG00000035337	AARS2
ENSGALG00000010165	TCTE1
ENSGALG00000010169	TMEM151B
ENSGALG00000035021	ENSGALG00000035021
ENSGALG00000044525	NFKBIE
ENSGALG00000010174	MIR4647
ENSGALG00000010175	HSP90AB1
ENSGALG00000010182	SLC29A1
ENSGALG00000030587	SPTBB4L
ENSGALG00000010186	CAPN11
ENSGALG00000010282	TMEM63B
ENSGALG00000027285	MIR4732
ENSGALG00000042377	ENSGALG00000042377
ENSGALG00000010285	MRPL14
ENSGALG00000029830	ENSGALG00000029830
ENSGALG00000010288	LOC101750125
ENSGALG00000010290	VEGFA
ENSGALG00000010296	MRPS18A
ENSGALG00000010299	RSPH9
ENSGALG00000010303	EPHX1L
ENSGALG00000027871	MAD2L1BP
ENSGALG00000010315	GTPBP2
ENSGALG00000010317	POLH
ENSGALG00000010341	XPO5
ENSGALG00000010349	POLR1C
ENSGALG00000041037	YIPF3
ENSGALG00000043831	LRRC73
ENSGALG00000010385	TJAP1
ENSGALG00000010386	DLK2
ENSGALG00000010419	ENSGALG00000010419
ENSGALG00000034040	ZNF318
ENSGALG00000010428	FAM98A
ENSGALG00000010435	RASGRP3
ENSGALG00000010448	LTBP1
ENSGALG00000045633	ENSGALG00000045633
ENSGALG00000010538	TTC27
ENSGALG00000021802	MIR456
ENSGALG00000010541	BIRC6
ENSGALG00000040990	ENSGALG00000040990
ENSGALG00000010547	YIPF4
ENSGALG00000037894	ENSGALG00000037894
ENSGALG00000010551	CDC42EP3
ENSGALG00000010554	RMDN2
ENSGALG00000025822	CYP1B1
ENSGALG00000023188	NANP
ENSGALG00000010560	EIF2AK2
ENSGALG00000010561	GPATCH11
ENSGALG00000010571	HEATR5B
ENSGALG00000010580	STRN
ENSGALG00000036034	ENSGALG00000036034
ENSGALG00000010583	VIT
ENSGALG00000027624	LOC100858777
ENSGALG00000010594	FEZ2
ENSGALG00000032640	CRIM1
ENSGALG00000035137	ENSGALG00000035137
ENSGALG00000034684	ENSGALG00000034684
ENSGALG00000046375	SULT6B1
ENSGALG00000040335	CEBPZ
ENSGALG00000010609	NDUFAF7
ENSGALG00000042540	ENSGALG00000042540
ENSGALG00000010612	PRKD3
ENSGALG00000032440	QPCT
ENSGALG00000010618	SLC30A6
ENSGALG00000010620	SPAST
ENSGALG00000010621	DPY30
ENSGALG00000010624	MEMO1
ENSGALG00000010625	SRD5A2
ENSGALG00000010630	AHCTF1
ENSGALG00000025394	MIR1717
ENSGALG00000010635	ENSGALG00000010635
ENSGALG00000010641	SCCPDH
ENSGALG00000041906	ENSGALG00000041906
ENSGALG00000031668	ENSGALG00000031668
ENSGALG00000010649	CNST
ENSGALG00000010651	TFB2M
ENSGALG00000025511	ENSGALG00000025511
ENSGALG00000010653	SMYD3
ENSGALG00000010664	KIF26B
ENSGALG00000043740	ENSGALG00000043740
ENSGALG00000028017	EFCAB2
ENSGALG00000010671	HNRNPU
ENSGALG00000037055	ENSGALG00000037055
ENSGALG00000027440	COX20
ENSGALG00000010678	DESI2
ENSGALG00000010691	ENSGALG00000010691
ENSGALG00000010702	ADSS
ENSGALG00000020032	C3H1ORF100
ENSGALG00000043315	ENSGALG00000043315
ENSGALG00000042881	ENSGALG00000042881
ENSGALG00000010705	ZBTB18
ENSGALG00000034081	AKT3
ENSGALG00000034893	ENSGALG00000034893
ENSGALG00000010713	SDCCAG8
ENSGALG00000010733	CEP170
ENSGALG00000036505	ENSGALG00000036505
ENSGALG00000010737	PLD5
ENSGALG00000025575	MIR1784
ENSGALG00000033992	ENSGALG00000033992
ENSGALG00000010741	MAP1LC3C
ENSGALG00000010748	EXO1
ENSGALG00000030930	LOC421506
ENSGALG00000010760	WDR64
ENSGALG00000010762	OPN3
ENSGALG00000010768	PIGM
ENSGALG00000039772	RGS7
ENSGALG00000010773	GREM2
ENSGALG00000031427	FMN2
ENSGALG00000026522	ENSGALG00000026522
ENSGALG00000010778	CHRM3
ENSGALG00000010812	RYR2
ENSGALG00000014464	MTR
ENSGALG00000014463	ACTN2
ENSGALG00000032799	HEATR1
ENSGALG00000014371	LGALS8
ENSGALG00000031763	EDARADD
ENSGALG00000040000	ERO1B
ENSGALG00000010843	GPR137B
ENSGALG00000044806	ENSGALG00000044806
ENSGALG00000042079	NID1
ENSGALG00000032840	LYST
ENSGALG00000010986	GNG4
ENSGALG00000044902	ENSGALG00000044902
ENSGALG00000013952	B3GALNT2
ENSGALG00000013950	TBCE
ENSGALG00000042853	GGPS1
ENSGALG00000034003	ARID4B
ENSGALG00000029915	RBM34
ENSGALG00000035299	TOMM20
ENSGALG00000025517	SNORA14
